Province_Code,Province,Sub District_Code,Sub District,housing_demand_2022,type_below_A,type_A_rent,type_A_lease_purchase,type_B_lease_purchase,type_C_lease_purchase,type_D_lease_purchase,Region,KMeans_Cluster,Agglomerative_Cluster,ref,LAT,LONG
93,Phatthalung,1,Mueang Phatthalung,456,123,95,97,47,31,62,Southern,Cluster 0,1,mueangphatthalung,7.648,100.188
93,Phatthalung,2,Kong Ra,107,29,22,23,11,7,15,Southern,Cluster 0,3,kongra,7.473,99.989
93,Phatthalung,2,Kong Ra,107,29,22,23,11,7,15,Southern,Cluster 0,3,kongra,7.509,99.99
93,Phatthalung,2,Kong Ra,107,29,22,23,11,7,15,Southern,Cluster 0,3,kongra,7.463,99.877
93,Phatthalung,2,Kong Ra,107,29,22,23,11,7,15,Southern,Cluster 0,3,kongra,7.423,99.921
93,Phatthalung,2,Kong Ra,107,29,22,23,11,7,15,Southern,Cluster 0,3,kongra,7.349,99.958
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.489,100.194
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.491,100.095
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.433,100.111
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.525,100.145
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.389,100.067
93,Phatthalung,3,Khao Chaison,155,42,32,33,16,11,21,Southern,Cluster 0,3,khaochaison,7.541,100.195
93,Phatthalung,4,Tamot,109,30,23,23,11,7,15,Southern,Cluster 0,3,tamot,7.338,100.097
93,Phatthalung,4,Tamot,109,30,23,23,11,7,15,Southern,Cluster 0,3,tamot,7.26,100.074
93,Phatthalung,4,Tamot,109,30,23,23,11,7,15,Southern,Cluster 0,3,tamot,7.278,100.007
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.654,100.01
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.718,100.036
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.716,99.975
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.756,100.003
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.746,100.073
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.684,100.023
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.687,99.948
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.826,100.03
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.783,100.051
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.765,99.956
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.759,100.14
93,Phatthalung,5,Khuan Khanun,297,80,62,63,31,20,41,Southern,Cluster 0,1,khuankhanun,7.824,100.145
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.244,100.321
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.33,100.336
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.279,100.318
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.288,100.267
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.343,100.389
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.371,100.261
93,Phatthalung,6,Pak Phayun,164,44,34,35,17,11,22,Southern,Cluster 0,3,pakphayun,7.435,100.329
93,Phatthalung,7,Si Banphot,64,17,13,14,7,4,9,Southern,Cluster 0,3,sibanphot,7.746,99.864
93,Phatthalung,7,Si Banphot,64,17,13,14,7,4,9,Southern,Cluster 0,3,sibanphot,7.701,99.833
93,Phatthalung,7,Si Banphot,64,17,13,14,7,4,9,Southern,Cluster 0,3,sibanphot,7.645,99.878
93,Phatthalung,8,Pa Bon,161,44,34,34,17,11,22,Southern,Cluster 0,3,pabon,7.318,100.23
93,Phatthalung,8,Pa Bon,161,44,34,34,17,11,22,Southern,Cluster 0,3,pabon,7.337,100.171
93,Phatthalung,8,Pa Bon,161,44,34,34,17,11,22,Southern,Cluster 0,3,pabon,7.191,100.13
93,Phatthalung,8,Pa Bon,161,44,34,34,17,11,22,Southern,Cluster 0,3,pabon,7.229,100.229
93,Phatthalung,8,Pa Bon,161,44,34,34,17,11,22,Southern,Cluster 0,3,pabon,7.162,100.008
93,Phatthalung,9,Bang Kaeo,89,24,19,19,9,6,12,Southern,Cluster 0,3,bangkaeo,7.451,100.157
93,Phatthalung,9,Bang Kaeo,89,24,19,19,9,6,12,Southern,Cluster 0,3,bangkaeo,7.39,100.145
93,Phatthalung,9,Bang Kaeo,89,24,19,19,9,6,12,Southern,Cluster 0,3,bangkaeo,7.435,100.197
93,Phatthalung,10,Pa Phayom,125,34,26,26,13,9,17,Southern,Cluster 0,3,paphayom,7.86,99.947
93,Phatthalung,10,Pa Phayom,125,34,26,26,13,9,17,Southern,Cluster 0,3,paphayom,7.818,99.948
93,Phatthalung,10,Pa Phayom,125,34,26,26,13,9,17,Southern,Cluster 0,3,paphayom,7.831,99.78
93,Phatthalung,10,Pa Phayom,125,34,26,26,13,9,17,Southern,Cluster 0,3,paphayom,7.783,99.799
